respondent id,question label,option label,option id,response score,total option score,response time,question id,responses,skipped,question type,poll,poll id
RPgNewWECTnbQzJ5B,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 10:47:27 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
Jb9aioLhTPydhsr4Z,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 10:53:21 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
3jovyQoQKcxNfcede,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 10:55:08 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
KQg5y9y3btDCGKxq3,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 10:58:56 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
B7na8wGrdtesJa6yr,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 11:16:00 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
LMh3MuEfuRrt6nrej,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 11:18:49 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
qvqpavPQonTdujYbX,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 11:29:39 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
hF8qqLbYLm9aDYz53,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 11:32:13 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
qdFkpvXynXbCWwaBH,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 11:40:39 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
TkQCXqsYkA77eJuGq,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 11:42:16 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
KimLu8zzYcjn2Ehv8,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 11:49:11 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
9SfDBQ2ZchQWwCCnH,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 11:49:39 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
zz9KxiM8vmvMcescQ,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 11:51:45 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
RBYoy9ddhYk5GrYLS,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 11:55:16 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
rNvmHJMXNjYTN5JN2,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 11:57:31 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
fpHg9D2GRnWXHkhyN,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 11:59:49 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
SyBi6T62MCTs67MHz,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:00:08 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
stggCbSZgc3YjPKkv,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:00:50 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
sBWqq4fSYycFnaszr,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:02:15 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
yXKmohqYmyt6oSB7y,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:04:13 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
FPvESpmx5CkAsTG4J,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:04:40 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
2E7wS6Ym6xjNNGX5s,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:04:57 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
yvz7v8pg4fHjt79fX,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:09:25 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
sy3pJ2FvRE8Y77TAP,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:11:09 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
sLFwdKqPJ3xrfPMt8,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:12:18 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
L4tkAk3TcsKZzAGsT,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:24:22 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
i88TxE9i5cSTfJnNt,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:27:26 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
HP8aLL9XPrpHWTqcr,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:28:37 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
cXs65SKquXmrYhMGC,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:29:08 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
ZHFL9sDXEeP27zQGY,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:33:07 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
pKkBJFsnABTrxMRtH,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:37:26 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
6Gfk793FA99hEpX9q,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:38:11 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
rCy2dChRraBgRA5uo,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:48:03 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
yon5rgScD3BSsdJe8,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:48:43 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
toct5uRA8TNLBNihu,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:48:53 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
2WYvrSnLpxJqjdy4s,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:48:58 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
nPxkLzJs3WMYSvGEq,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:49:08 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
siM2Y4LWLYueBMFSr,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:50:31 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
vEkXXnmdcMibKuHDs,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:51:35 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
kamk3TdriRhtuDLzR,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:52:10 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
dhaRp7jewD6yXXD79,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:54:42 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
W46iBT6ozoFeoZiGZ,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:56:15 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
mZxw2Fxd99Z9YwXwu,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:57:55 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
AAoEAfctze2r56Lsr,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:58:50 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
GEhXB9x66mN5v4A42,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:59:00 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
PKx5Qs9juFLvEQsKu,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 12:59:14 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
4iLB7W62K5H84E7Di,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:05:11 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
NCqDeydKWSXNY3HoH,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:06:09 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
YLvaQMiTPiZ7Amo6c,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:06:21 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
MDoCJnvh59GwJ5Bhr,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:08:28 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
iNNC8bkuHggi5eoik,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:09:16 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
SyQXfm5QHx7REiXBz,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:16:09 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
Q8MXeARGxju9x6Fqe,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:16:40 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
NRbgGoTpK8Tqr4nhL,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:17:28 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
vcdfXm6MtcWcbAexW,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:21:23 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
nrSk8BwzZGGGXpYCh,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:21:25 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
ohEDJc4hJMSPft8eb,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:24:23 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
Rc93wvAHGLhGTFZfC,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:32:11 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
aHweQkoXJyXPpM5NT,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:34:18 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
Xa6Q4wb6p2v4y9Ypc,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:38:12 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
y9RrFdReWCJPo5pDc,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:39:40 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
6xkCcnASKPRhjGjA9,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:41:29 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
FgpacsBeox6hAJRp7,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:45:54 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
n3nh3ktHJFqihmrnK,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:47:48 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
Wm3FGb88e9Jh3owwK,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:51:16 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
TRchNj3SMBKz9bod2,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:52:40 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
4X59L5FDpRqMXvbgS,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:53:59 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
ccg9RFXa7sQR6bncL,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:54:26 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
PoiayinbgKCpJ5Kka,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 13:58:30 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
yx2gzJqo4E4CqeF83,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 14:01:38 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
i9PABEhdhxs9Fem3r,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 14:07:16 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
irQD7DDXQwQfocuc7,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 14:08:01 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
HL3NDnJzEd6W34Geh,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 14:20:10 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
DMZwe5oCL5iXcjSba,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 14:47:29 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
THgG2F3x7GtphSaEs,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 14:51:38 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
bZ4ARoKe5ckWbkpWv,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 15:00:44 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
zYp4HTWvyfxg6maN9,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 15:01:49 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
6f5zTw2MJdhdGCZbx,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 15:06:16 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
JpbQ8ZWj4Pov6ijqz,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 15:09:28 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
7pLHouFrfohdFYZb2,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 15:11:30 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
sLM2seAeCnZRGJybB,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 15:13:09 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
5hcqEmWbATgK56X5n,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 15:34:08 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
kc3tga8SkLyKifPwQ,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 15:37:47 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
gGPPmj8AhNP4WkRhR,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 15:42:00 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
oxsgojX6wWf6SHySW,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 15:49:57 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
aW4iWaDCfGYhMjAji,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 15:56:58 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
adycARox64ccwWXG7,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 15:59:06 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
